segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1662,1,1,CADC0888,5,175,36,0.026314324722222223,0.0015628962081327804,0.03953348211494632,-0.42822868814867565,1.0806704737394484,2,1,1,3,4,0.0006216870294309772,0.0014320874501407234,875,180,8.93083547504446e-06,4.3413783559243896e-05
1663,0,1,CADC0888,5,320,65,0.27205906769230764,0.13025665828577052,0.3609108730500794,-0.7657773677124857,0.9258672298575881,1,1,1,2,8,0.0022681657961068752,0.0002092777145936509,1600,325,0.00040705205714303285,0.0020039485890118542
1664,1,1,CADC0888,5,185,38,0.03193170526315789,0.002352184685923657,0.048499326654332604,0.10795375809613716,1.260955170388785,2,1,1,3,3,0.0008502896188627026,0.0016332321735266662,925,190,1.2714511815803552e-05,6.189959699799097e-05
1665,0,0,CADC0888,5,290,59,0.30982218644067794,0.13642346088062118,0.3693554668346215,-1.0647475651327243,0.7386176321893153,1,1,1,2,11,0.002411843132336207,0.00021661203812982434,1450,295,0.0004704257271745558,0.002312262048824088
1666,1,0,CADC0888,5,195,40,0.06638054,0.007135659743758399,0.0844728343537637,-0.7270893603141806,0.892825517460149,2,1,1,2,3,0.0013234767470979485,0.0024586172726231573,975,200,3.659312689106872e-05,0.00017839149359396
1667,0,0,CADC0888,5,290,59,0.3037356779661017,0.13908595724070377,0.3729422974679914,-0.9765207070868933,0.7953301787732052,1,1,1,2,9,0.0025882594175213793,0.00026008173208561387,1450,295,0.0004796067491058751,0.00235738910577464
1668,1,1,CADC0888,5,185,38,0.05306670131578948,0.005275003204541416,0.07262921729263931,-0.539399714250766,1.0151969622840171,2,1,1,2,3,0.0015519396374769731,0.003017406041805784,925,190,2.8513530835359006e-05,0.00013881587380372147
1669,0,0,CADC0888,5,385,78,0.2188873567948717,0.12427405628811779,0.35252525624147524,0.17099817974171216,1.330261717938904,1,1,1,2,7,0.002232854761260086,0.00018821655461054835,1925,390,0.0003227897565925137,0.001593257131898946
1670,0,1,CADC0888,5,465,94,0.1904300068085106,0.11072866368149703,0.3327591676896326,0.7641674123099054,1.53260757631669,1,1,1,2,8,0.001725015839379215,0.0002156387091844885,2325,470,0.00023812615845483233,0.0011779645072499685
1671,0,1,CADC0888,5,430,87,0.28452473080459767,0.13710680110687848,0.3702793554964663,-0.5355691095883128,1.0228918865378083,1,1,1,3,12,0.0014775688962535211,0.00018293914110168052,2150,435,0.00031885302582994996,0.0015759402426077985
1672,1,1,CADC0888,5,240,49,0.1730705693877551,0.02535430951958825,0.15923036619812267,-1.4718032968980075,0.46114460231920085,1,1,1,4,6,0.0007557901491261806,0.0003773766655204165,1200,245,0.0001056429563316177,0.0005174348881548623
1673,0,1,CADC0888,5,335,68,0.12465797205882352,0.019646037634139475,0.14016432368523551,-0.8186913477691498,0.8793902142870957,1,1,1,3,6,0.000374282060402606,0.00018577696538948476,1675,340,5.864488846011784e-05,0.0002889123181491099
1674,0,1,CADC0888,5,350,71,0.328595504225352,0.11441010150072635,0.33824562303262157,-0.9517133151824768,0.8035200185899315,1,1,1,2,15,0.0014365790802565715,0.0001124549713614409,1750,355,0.00032688600428778955,0.0016114098802919204
1675,0,1,CADC0888,5,270,55,0.08907409745454545,0.012804515775114638,0.11315704032500425,-0.7693160586322487,0.9668844286323675,1,1,1,1,3,0.0005851616574307312,0.0003848572262435116,1350,275,4.7424132500424585e-05,0.00023280937772935704
1676,0,0,CADC0888,5,265,54,0.3555968646296296,0.08494859413554522,0.29145942107872447,-1.4471414004262273,0.17040022114452053,1,1,1,2,9,0.0012208004107810287,0.00022352567873200633,1325,270,0.0003205607325869631,0.0015731221136212076
1677,0,1,CADC0888,5,320,65,0.38315640307692306,0.13119502075010275,0.36220853213322124,-1.3923687042472213,0.3475076348720739,1,1,1,2,13,0.0013671992041056936,0.0001118152260215469,1600,325,0.0004099844398440711,0.0020183849346169652
1678,0,1,CADC0888,5,225,46,0.08102172826086956,0.009060039602433767,0.09518424030496733,-1.264951340290679,0.6204959580852099,1,1,1,3,5,0.0003602621464951111,0.0003025897652568182,1125,230,4.0266842677483406e-05,0.00019695738266160362
1679,0,1,CADC0888,5,335,68,0.32112263514705885,0.14483205035868404,0.3805680627150471,-1.0756266003693469,0.7256934329054533,1,1,1,2,5,0.0020519637936404806,0.0005752262477232814,1675,340,0.0004323344786826389,0.0021298830935100595
1680,0,1,CADC0888,5,235,48,0.025745675,0.0016858011377797917,0.04105850871353941,-0.5441167596370176,1.1133165165609697,1,1,1,2,4,0.00013478597410212766,0.00013129706224956526,1175,240,7.1736218628927305e-06,3.5120857037078996e-05
1681,0,1,CADC0888,5,360,73,0.2554174863013699,0.11923506165864611,0.34530430298310233,-0.7548758107876883,0.943649383394679,1,1,1,2,12,0.001698463136021667,0.00016642921296591555,1800,365,0.0003312085046073503,0.0016333570090225494
1682,0,1,CADC0888,5,265,54,0.03959337777777778,0.0037221149089328408,0.061009137913371966,-0.40983247812715584,1.121835832942743,1,1,1,3,4,0.00018914204663849054,0.00019488405043230765,1325,270,1.4045716637482418e-05,6.892805386912668e-05
1683,0,1,CADC0888,5,345,70,0.23720134714285715,0.10228745251289992,0.319824096204304,-0.7930783453286083,0.9266704624786469,1,1,1,3,11,0.0016068803384965216,0.0002311650942558823,1725,350,0.0002964853696026085,0.0014612493216128559
1684,0,1,CADC0888,5,255,52,0.04801877115384616,0.00521637133783936,0.07222445110791331,-0.495834129884253,1.0803144454862457,1,1,1,2,4,0.0002464482925070588,0.00021640281634120005,1275,260,2.0456358187605334e-05,0.00010031483341998769
1685,0,0,CADC0888,5,380,77,0.2225968948051948,0.10506297922597763,0.32413419940817356,-0.47624783867952125,1.0813140867843294,1,1,1,1,7,0.001630073984181316,0.00033664993453146676,1900,385,0.0002764815242788885,0.0013644542756620472
1686,0,0,CADC0888,5,220,45,0.03929928466666667,0.0033216051695394355,0.057633368542359516,-0.6080814060604385,1.038338783029765,1,1,1,2,5,0.00020667371413745457,0.0001810737282387256,1100,225,1.5098205316088343e-05,7.381344821198746e-05
1687,0,1,CADC0888,5,365,74,0.26446169445945944,0.12263374315256503,0.3501910095256088,-0.8145656239983694,0.910211944665107,1,1,1,3,7,0.0016749084705662712,0.00024415377806079975,1825,370,0.000335982857952233,0.001657212745304933
1688,0,1,CADC0888,5,235,48,0.04882283125,0.0035327347586871483,0.05943681316059222,-0.7790947941090218,0.9206282673129086,1,1,1,3,6,0.0002082439026551019,0.0002173818147064462,1175,240,1.5032913866753823e-05,7.359864080598226e-05
1689,0,1,CADC0888,5,400,81,0.25112279901234563,0.11411273504827701,0.3378057652679673,-0.6069543845517194,1.0158658000817866,1,1,1,2,7,0.0014474246091477408,0.0001990176323460802,2000,405,0.00028528183762069255,0.0014087991981268767
1690,1,1,CADC0888,5,255,52,0.1009535480769231,0.010649511320914417,0.10319646951768464,-1.0540612066423136,0.7274699784225874,2,1,1,2,5,0.0009192504447867819,0.0015593992262331242,1275,260,4.176278949378203e-05,0.00020479829463296957
1691,0,1,CADC0888,5,470,95,0.23719960631578946,0.08483733514515807,0.2912684932243068,-0.3689233591007204,1.1203173006097151,1,1,1,1,12,0.000944149445386854,0.00020350238193892498,2350,475,0.00018050496839395333,0.0008930245804753481
1692,0,1,CADC0888,5,325,66,0.14070453954545453,0.0305070083592624,0.17466255568742375,-0.9707950888040155,0.8335223605444559,1,1,1,3,5,0.0005825282318041045,0.00028981589746299917,1625,330,9.38677180284997e-05,0.00046222739938276363
1693,0,1,CADC0888,5,390,79,0.2497471551898734,0.1060578825120237,0.3256652921513493,-0.7276871971074517,0.9548296391078036,1,1,1,1,13,0.001374826801180696,0.00020219414542670475,1950,395,0.00027194328849236847,0.0013425048419243506
1694,1,1,CADC0888,5,285,58,0.14470327413793105,0.03087185105364261,0.17570387318907518,-0.9603006935493537,0.811583290056551,2,1,1,2,2,0.002684640491248113,0.006334129956778455,1425,290,0.000108322284398746,0.0005322732940283209
1695,0,1,CADC0888,5,370,75,0.24222053346666664,0.10532842958511762,0.32454341710334783,-0.7766533269773386,0.930489786471703,1,1,1,2,6,0.0014299351643064838,0.0001825591971980766,1850,375,0.0002846714313111287,0.0014043790611349017
1696,1,1,CADC0888,5,345,70,0.11115102571428571,0.025560499908146475,0.15987651456091503,-0.6276608953148415,1.027739772679969,2,1,1,3,3,0.002044139861877681,0.004832281685050588,1725,350,7.408840553085935e-05,0.00036514999868780677
1697,0,1,CADC0888,5,380,77,0.24224344805194808,0.09956253157305602,0.315535309550383,-0.9538836483456703,0.8436993493346797,1,1,1,3,7,0.0012647478812928947,0.0002778476414199999,1900,385,0.00026200666203435796,0.001293019890559169
1698,1,1,CADC0888,5,415,84,0.23379821904761908,0.08428090572948939,0.2903117388764867,-1.0105092326694127,0.7851635929664611,2,1,1,1,2,0.003636861742058554,0.008808678829300977,2075,420,0.0002030865198300949,0.0010033441158272547
1699,0,0,CADC0888,5,380,77,0.19865860948051947,0.06902571092700174,0.2627274460862468,-0.9302795381335991,0.8610408243092538,1,1,1,2,3,0.0010541828760166029,0.0004684924809963922,1900,385,0.00018164660770263617,0.0008964378042467759
1700,0,0,CADC0888,5,385,78,0.23364868461538463,0.0925133032523808,0.30415999614081535,-0.9124432042422637,0.8593098121213667,1,1,1,5,7,0.0012299171047922078,0.0005604632506799996,1925,390,0.00024029429416202807,0.0011860679904151384
1701,0,1,CADC0888,5,365,74,0.2721035644594595,0.10892278649540361,0.3300345231872018,-1.1593121835758513,0.709964626449009,1,1,1,2,7,0.0013394694239089015,0.00022044177029790815,1825,370,0.0002984185931380921,0.001471929547235184
1702,1,1,CADC0888,5,335,68,0.26279791735294117,0.10213121806967262,0.3195797522836399,-1.0129065487719895,0.7730757019961408,2,1,1,2,2,0.006003647557760123,0.014201498657525947,1675,340,0.00030486930767066454,0.0015019296774951858
1703,0,1,CADC0888,5,355,72,0.35868270527777774,0.15987928658991535,0.399849079766248,-1.2460076699545979,0.6023553007769328,1,1,1,4,6,0.0018677016377005014,0.0005689301699418713,1775,360,0.00045036418757722635,0.002220545647082158
1704,0,0,CADC0888,5,390,79,0.37668685696202536,0.14943614245307987,0.3865697122810838,-1.3495984025363066,0.5150601280438752,1,1,1,2,9,0.0014239379582368966,0.00035969854234586574,1950,395,0.00038316959603353816,0.0018915967399124034
1705,0,1,CADC0888,5,400,81,0.3385959709876543,0.14788949124935877,0.3845640275030398,-1.2014574009237617,0.6508282796081062,1,1,1,3,5,0.0015733182990031256,0.0008487475242055667,2000,405,0.00036972372812339694,0.0018257961882636885
1706,0,1,CADC0888,5,480,97,0.3524709846391752,0.13874560784735035,0.37248571495743343,-1.2538381764327675,0.5940766325502027,1,1,1,4,15,0.0008419804322938561,0.00016602085674403134,2400,485,0.0002890533496819799,0.0014303670912097974
1707,0,1,CADC0888,5,430,87,0.32454251827586206,0.14229543618415233,0.3772206730604148,-0.9334142075218459,0.8124918675487935,1,1,1,2,6,0.0013192938445402346,0.00027418705456396,2150,435,0.0003309196190329124,0.0016355797262546244
1708,1,1,CADC0888,5,335,68,0.2961731813235295,0.11525764045230621,0.3394961567563118,-1.0646063560078491,0.7256883999804471,2,1,1,1,1,0.011267199975203514,0.03004527949424082,1675,340,0.0003440526580665857,0.0016949653007692091
1709,0,0,CADC0888,5,350,71,0.38701767971830986,0.15663456339070508,0.39577084707025234,-1.3567290612675527,0.48058758179643646,1,1,1,4,7,0.0017711297954474752,0.0007045231260481,1750,355,0.0004475273239734431,0.0022061206111366914
1710,0,0,CADC0888,5,375,76,0.3501465403947368,0.15392528993555926,0.3923331364230649,-1.2463874692433958,0.6059281149209655,1,1,1,2,14,0.0014959197499855282,9.580660926607034e-05,1875,380,0.000410467439828158,0.0020253327623099902
1711,0,1,CADC0888,5,375,76,0.3026512881578947,0.12161335023480975,0.3487310571698623,-1.2396887101558767,0.6339657652780278,1,1,1,3,11,0.0012665525573538664,0.00020852045574945935,1875,380,0.000324302267292826,0.0016001756609843388
1712,0,0,CADC0888,5,420,85,0.3265513517647059,0.1312824122481811,0.3623291490457,-1.3275533138712337,0.5535854865957948,1,1,1,1,11,0.0010620363783597619,0.00012864760446987936,2100,425,0.0003125771720194788,0.00154449896762566
1713,0,1,CADC0888,5,390,79,0.2775071363291139,0.11417346075507182,0.33789563589231486,-1.0923095083682202,0.7392652192965671,1,1,1,3,6,0.0012304211305332027,0.00031226930942090123,1950,395,0.0002927524634745431,0.001445233680443947
1714,1,1,CADC0890,5,180,37,0.16869667027027024,0.02349926993085074,0.15329471592605773,2.061673923482986,1.7745060327617461,3,1,1,3,5,0.012362828469821873,0.027727056325385333,900,185,0.00013055149961583743,0.0006351154035365065
1715,1,1,CADC0890,5,237,48,0.157277114375,0.0581274137119793,0.24109627477831194,1.3686948839035837,1.6609365486027905,2,2,1,1,2,0.016662153537151888,0.032877062671655806,1199,240,0.00024526334899569325,0.0012109877856662354
1716,1,0,CADC0890,5,220,45,0.12074388666666667,0.03691488137127272,0.19213245788068375,1.5492519597542476,1.641553285695747,2,2,1,1,2,0.014489605312157728,0.029191633038754883,1100,225,0.0001677949153239669,0.0008203306971393937
1717,1,1,CADC0890,5,205,42,0.06079412595238095,0.011942107697358489,0.10927995103109485,3.278364754593902,2.0940659176294707,2,2,1,1,2,0.005418380508971219,0.011540354096628716,1025,210,5.8254183889553604e-05,0.0002843358975561545
1718,1,1,CADC0890,5,195,40,0.12794355375000002,0.04276400543672217,0.20679459721356883,1.3284876814436686,1.6056938361496074,3,2,1,2,4,0.040657767841515514,0.1076491505162741,975,200,0.00021930259198319063,0.0010691001359180543
1719,1,1,CADC0890,5,175,36,0.33050229722222224,0.14902332086414374,0.3860353880982205,-0.8658019684742184,0.8167309088887424,2,1,1,2,3,0.045977486759262574,0.09615985276698344,875,180,0.0008515618335093928,0.00413953669067066
1720,0,1,CADC0890,5,235,48,0.41051023083333327,0.1491085472850508,0.3861457591183034,-1.0027421146476243,0.6761735707069491,1,1,1,6,10,0.004694070923031226,0.0023113496482681933,1175,240,0.000634504456532131,0.0031064280684385583
1721,0,1,CADC0890,5,250,51,0.35855433725490193,0.1325534562891545,0.3640789149197664,-0.7563067987179246,0.9191410529692933,1,1,1,3,10,0.003855548801518196,0.0005135511055333946,1250,255,0.0005302138251566179,0.0025990873782187154
1722,0,1,CADC0890,5,235,48,0.3407496775,0.15865754778522229,0.398318400008363,-0.8725946859146894,0.8355965893258803,1,1,1,3,7,0.005378482062792706,0.0021540467047998614,1175,240,0.0006751385012137119,0.0033053655788587975
1723,1,1,CADC0890,5,165,34,0.3123967329411765,0.1434197457777045,0.37870799539711925,-1.1201544797274157,0.7804584951090155,2,1,1,2,3,0.03281259144359606,0.06549330519344423,825,170,0.0008692105804709363,0.0042182278169913085
1724,1,1,CADC0890,5,195,40,0.12184726900000001,0.05113895621775899,0.22613924077381836,1.813093811922629,1.8116260026050175,3,2,1,2,4,0.041305934051970826,0.10729091997240221,975,200,0.00026225105752696916,0.0012784739054439748
1725,1,0,CADC0890,5,195,40,0.345782901,0.1277731284881566,0.35745367320557303,-0.7315644520171096,0.8648094424724277,2,1,1,3,3,0.03212847159432411,0.05806578507424961,975,200,0.0006552468127597775,0.003194328212203915
1726,1,1,CADC0890,5,100,21,0.30977625238095235,0.1686515875054168,0.410672116785906,-1.1378673647947268,0.7938081443067161,2,1,1,2,2,0.08506011322290899,0.2370171499536495,500,105,0.0016865158750541682,0.00803102797644842
1727,1,1,CADC0890,5,90,19,0.20964175631578946,0.08030909875837015,0.2833886002618492,-1.0596690417199894,0.8477825721084358,2,1,1,2,3,0.07514131220504787,0.2456558421232697,450,95,0.0008923233195374462,0.004226794671493166
1728,0,0,CADC0894,1,547,548,0.24876283972627736,0.10524026539072974,0.3244075606251028,-0.9393027772301896,0.8504386308654269,2,1,1,65,94,2.8404652478553206e-05,1.1722255220465225e-05,547,548,0.00019239536634502695,0.00019204427991009076
1729,0,1,CADC0894,1,526,527,0.29561284070208727,0.14147990153922732,0.3761381415640101,-0.9392656547123801,0.8307755192814376,1,1,1,85,109,4.271598735022598e-05,2.7970914939489204e-05,526,527,0.0002689731968426375,0.00026846281126988105
1730,0,1,CADC0894,1,439,440,0.27582113956818183,0.08652539810322188,0.2941519982988759,-1.3321418999931387,0.5718801253961031,1,1,1,28,76,4.506577763181704e-05,3.231232358980138e-05,439,440,0.00019709657882282887,0.000196648632052777
1731,0,1,CADC0894,1,517,518,0.16544888069498068,0.04448336010031554,0.21091078706485247,-0.621464587438362,1.0073598308256952,1,1,1,20,64,2.9635668274090518e-05,1.9832423590057655e-05,517,518,8.604131547449814e-05,8.58752125488717e-05
1732,0,0,CADC0894,1,508,509,0.1259203588015717,0.02898273728841723,0.1702431710478198,-0.5239894564079175,1.0571640306151724,3,1,1,98,131,1.6078953822176272e-05,2.0759023263243385e-05,508,509,5.705263245751423e-05,5.694054477095723e-05
1733,0,1,CADC0894,1,452,453,0.12098829088300223,0.030180259193769363,0.17372466489755956,-0.6122791543274979,1.0295855620100398,3,1,1,25,49,2.2383721828290715e-05,1.4830097584432387e-05,452,453,6.677048494196762e-05,6.662308872796768e-05
1734,0,0,CADC0894,1,473,474,0.12246698645569622,0.02852779324511672,0.1689017265900995,-0.9815839069060077,0.8584241738638637,2,2,1,2,28,3.047642614284313e-05,2.468561460835256e-05,473,474,6.031245929200153e-05,6.0185217816701945e-05
1735,0,0,CADC0894,1,454,455,0.10553482547252747,0.023992352537974524,0.15489464980422832,-0.606419708941127,1.0436648008880167,2,1,1,39,46,1.6244055179477536e-05,1.372236031297175e-05,454,455,5.2846591493335955e-05,5.2730445138405545e-05
1736,0,1,CADC0894,1,477,478,0.056000191004184095,0.009746105133540538,0.09872236389765258,0.29648408945830385,1.4171672369773636,4,1,1,11,49,1.4965122180847384e-05,9.574160846286568e-06,477,478,2.0432086233837606e-05,2.038934128355761e-05
1737,1,1,CADC0894,1,452,453,0.01371683894039735,0.0009005286529049381,0.03000880958826821,3.6760771962378866,2.207968777845431,2,2,2,8,36,1.2051229478820796e-05,9.467052018828384e-06,452,453,1.992320028550748e-06,1.9879219710925784e-06
1738,1,0,CADC0894,1,437,438,0.014588973538812786,0.0009009191695722907,0.03001531558341992,1.7233954825432534,1.8308768452879398,3,2,1,2,9,1.0492150234087417e-05,1.4395685843105046e-05,437,438,2.0615999303713747e-06,2.0568930812152755e-06
1739,1,1,CADC0894,1,494,495,0.03059662284848485,0.0038573019958948575,0.06210718151626958,1.5216641614514357,1.798133755551808,2,2,1,16,44,1.0640899365974089e-05,6.119725884676269e-06,494,495,7.808303635414692e-06,7.792529284636075e-06
1740,0,1,CADC0894,1,462,463,0.04938308958963283,0.006534513134801304,0.08083633548597625,0.33279871063066135,1.3789274408085146,1,1,1,48,56,5.293271626822078e-06,4.289304601232105e-06,462,463,1.4143967824245247e-05,1.4113419297627006e-05
1741,0,1,CADC0894,1,410,411,0.05012416145985402,0.0046107367804513,0.06790240629352762,-0.11347554231072277,1.2446709422780768,1,1,1,18,54,1.7337593442429553e-05,2.0901538391592656e-05,410,411,1.1245699464515366e-05,1.1218337665331629e-05
1742,1,1,CADC0894,1,434,435,0.05580261687356322,0.002868906251296469,0.05356217183140046,-0.2387912765837208,0.8549693517030266,5,2,2,35,89,6.182602290641769e-06,8.788053905224474e-06,434,435,6.610383067503385e-06,6.5951867845895835e-06
1743,1,1,CADC0894,1,429,430,0.02644826106976744,0.0009459002794484822,0.030755491858341043,0.5420640732132198,1.1929384606901472,3,2,2,12,45,1.5911989109412123e-05,1.8707024395367595e-05,429,430,2.204895756290168e-06,2.1997680917406563e-06
1744,1,0,CADC0894,1,388,389,0.01448681383033419,0.00040841525383587915,0.020209286326733043,5.278897727533565,2.0933690366620645,3,3,1,21,69,1.3493682204236083e-05,1.82171820475323e-05,388,389,1.0526166335976266e-06,1.0499106782413346e-06
1745,0,1,CADC0894,1,328,329,0.014006456747720365,0.0006258388121806437,0.02501677061853995,1.0583544692774574,1.6238957268887086,1,1,1,38,43,2.516063839237194e-06,4.363676530934553e-06,328,329,1.9080451590873285e-06,1.9022456297284003e-06
1746,0,1,CADC0894,1,368,369,0.020070577154471542,0.001806994012555032,0.04250875218769697,1.9245109974414785,1.9010738043783626,3,1,1,6,16,1.347562519860598e-05,1.648974353940872e-05,368,369,4.9103098167256305e-06,4.897002744051577e-06
1747,1,1,CADC0894,1,354,355,0.015136826112676055,0.001106463316886941,0.03326354336036588,2.2618750737579276,1.995336791104324,2,1,1,4,21,1.4896891926112995e-05,1.109838299464193e-05,354,355,3.1256025900761043e-06,3.1167980757378617e-06
1748,1,0,CADC0894,1,361,362,0.001956137458563536,3.0503966722732216e-05,0.005523039627119492,11.27666974468313,3.371883022056913,7,2,2,21,21,2.3982927769617725e-06,4.072985470676666e-06,361,362,8.449852277765157e-08,8.426510144401164e-08
1749,0,1,CADC0894,1,289,290,0.002532834655172414,2.800882388252213e-05,0.00529233633497741,2.0480905118760404,1.8873628900642245,15,2,1,22,25,1.8360055417993083e-06,5.2362606008145835e-06,289,290,9.691634561426342e-08,9.658215131904182e-08
1750,0,1,CADC0894,1,300,301,0.0014483429900332225,1.2861338574183087e-05,0.0035862708450677687,4.055220229824239,2.337499145320605,7,1,1,14,17,9.308225763826665e-07,2.7084142410836115e-06,300,301,4.287112858061029e-08,4.272869958200361e-08
1751,1,0,CADC0894,1,341,342,0.0008884300877192984,6.905906807051749e-06,0.002627909208296921,8.145684999064907,2.9975585551584496,10,2,2,13,15,1.5558733407214077e-06,3.4083557837635295e-06,341,342,2.025192612038636e-08,2.0192709962139617e-08
1752,0,1,CADC0894,1,362,363,0.00470924517906336,2.503527805612635e-05,0.005003526561948717,-1.3094623542063522,0.4846273813574575,47,1,1,59,69,3.16275135690221e-06,9.47583663169806e-06,362,363,6.915822667438218e-08,6.896770814359875e-08
1753,0,1,CADC0894,1,438,439,0.024136553986332576,0.0004921221297815406,0.02218382585988135,-1.4533534419544392,0.2924174938369938,12,1,1,82,94,3.1608217829429216e-06,8.672923437457205e-06,438,439,1.1235665063505492e-06,1.121007129342917e-06
1754,0,1,CADC0894,1,441,442,0.017010001266968323,0.0003091107926187016,0.017581546934746714,-1.3663781634792713,0.48099007610068323,13,1,1,71,86,2.123022858980046e-06,5.8437086147090925e-06,441,442,7.009315025367384e-07,6.993456846576959e-07
1755,0,1,CADC0894,1,453,454,0.006902416255506608,7.867110141594502e-05,0.0088696731290361,-0.7757522297933437,0.8916003737077699,26,1,1,63,84,2.2195194257227378e-06,6.549791892099559e-06,453,454,1.73666890542925e-07,1.732843643523018e-07
1756,0,0,CADC0894,1,288,289,0.0010056391695501732,3.771275930835297e-06,0.0019419773250054432,1.955150505546948,1.7757485233755204,15,1,1,20,25,1.5997390750055556e-06,4.670002520554008e-06,288,289,1.3094708093178114e-08,1.30493976845512e-08
1757,0,0,CADC0894,1,392,393,0.0067836747582697195,6.470604684972213e-05,0.008044006890208519,-1.2601894965859133,0.6264848910401246,33,1,1,43,58,1.8879748574178567e-06,5.035608191360101e-06,392,393,1.6506644604520952e-07,1.6464642964305884e-07
1758,0,1,CADC0894,1,416,417,0.019869172637889683,0.0004177297388489898,0.02043843777907181,-1.3946600903449957,0.44727672838040794,9,1,2,71,80,2.6880122305293274e-06,7.410407693977833e-06,416,417,1.0041580260793025e-06,1.0017499732589682e-06
1759,0,0,CADC0894,1,361,362,0.009284429254143646,9.979812288441905e-05,0.009989901044776123,-1.4518869157932284,0.45718882501933783,17,1,1,58,71,3.0948076147612186e-06,8.961081104458335e-06,361,362,2.7644909386265664e-07,2.7568542233264934e-07
1760,0,1,CADC0894,1,318,319,0.005806105391849529,3.795942216403236e-05,0.0061611218267481425,-1.4183006386479506,0.456636419778863,37,1,1,48,65,2.414923776414465e-06,6.739055136939431e-06,318,319,1.193692520881521e-07,1.1899505380574408e-07
1761,0,0,CADC0894,1,383,384,0.013653018619791667,0.0002263734103888765,0.015045710697367423,-1.244681164585733,0.580399499944089,15,1,1,64,66,3.3195859080214097e-06,9.802047141248166e-06,383,384,5.910532908325757e-07,5.895140895543659e-07
1762,0,1,CADC0894,1,376,377,0.0201402549602122,0.0003977744909759306,0.0199442846694468,-1.5194316101509073,0.3459255931753845,15,2,1,80,82,4.646645304512233e-06,1.397737157139093e-05,376,377,1.0579108802551345e-06,1.0551047505992853e-06
1763,0,0,CADC0894,1,381,382,0.012548163010471207,0.00019215851454058074,0.013862125181247669,-1.3845974267193721,0.5252180935153629,20,1,2,68,80,3.5930613177385836e-06,1.0954672829335267e-05,381,382,5.043530565369573e-07,5.030327605774365e-07
1764,0,0,CADC0894,1,292,293,0.00531133119453925,3.1568660888938166e-05,0.00561859954872548,-1.2625628102752349,0.5062466581173669,41,1,2,52,64,3.777504662102739e-06,1.1947242107331268e-05,292,293,1.0811185235937729e-07,1.0774286992811661e-07
1765,0,1,CADC0894,1,353,354,0.004254287683615818,2.840117861695113e-05,0.005329275618407358,-0.9422392906544044,0.7956672621718277,34,1,1,49,60,2.2545406097813023e-06,6.425841215060795e-06,353,354,8.045659664858677e-08,8.022931812698059e-08
1766,0,1,CADC0894,1,502,503,0.015177822445328032,0.00026747292779357313,0.016354599591355733,-1.4206048495491284,0.4814792078256347,16,1,1,79,97,2.8673234159127483e-06,8.479900277849898e-06,502,503,5.328145971983529e-07,5.317553236452746e-07
1767,0,1,CADC0894,1,472,473,0.013497284714587738,0.00020476689437827315,0.014309678346429494,-1.3513433056098154,0.5009595483644288,20,2,1,74,90,2.959756817051272e-06,8.542093675934184e-06,472,473,4.3382816605566344e-07,4.329109817722477e-07
1768,1,1,CADC0894,1,352,353,0.005951654277620396,0.00017416768698475196,0.013197260586377461,3.136704599804367,2.1360547250641617,5,2,1,7,20,1.0318367543568751e-05,1.444565506959886e-05,352,353,4.947945652975908e-07,4.933928809766345e-07
1769,0,1,CADC0894,1,565,566,0.029629991749116614,0.004006122546396581,0.06329393767491939,2.3706972179766144,1.979185030208043,3,1,1,42,46,4.341238896772035e-06,3.4241713888471593e-06,565,566,7.090482383002798e-06,7.077955028969224e-06
1770,0,1,CADC0894,1,426,427,0.05551968932084309,0.008316974319793937,0.09119744689295824,0.11079843394808941,1.3268528373698936,5,1,1,15,41,7.79001599571221e-06,5.400344761799534e-06,426,427,1.95234138962299e-05,1.9477691615442478e-05
1771,0,0,CADC0894,1,431,432,0.036631470717592596,0.004607717928683055,0.06788017331064392,0.8109464878351038,1.5772147920938602,4,1,1,20,45,6.81715597072761e-06,5.058189246154414e-06,431,432,1.069076085541312e-05,1.0666013723803368e-05
1772,1,1,CADC0894,1,422,423,0.025107732836879434,0.0018975210978149943,0.04356054519648479,1.1015607888192598,1.6105038334748893,6,1,1,32,45,1.231558797550664e-05,1.3905708298078389e-05,422,423,4.496495492452593e-06,4.485865479468072e-06
1773,1,1,CADC0894,1,404,405,0.04220310185185186,0.0031337293785815286,0.05597972292340798,0.41420556753108784,1.3880933048380923,2,1,1,38,77,1.0676775672485604e-05,1.0152919050263044e-05,404,405,7.756755887578041e-06,7.737603403905008e-06
1774,1,1,CADC0894,1,533,534,0.08722415076779028,0.013438329129625623,0.11592380743240632,0.6458721370897269,1.4407521972007058,2,1,1,83,126,1.5321184120174488e-05,1.544535390507895e-05,533,534,2.5212625008678467e-05,2.5165410355104162e-05
1775,0,1,CADC0894,1,323,324,0.16714712679012347,0.025582432523898684,0.15994509221573097,-1.3837644023355482,0.5359707222750054,2,1,1,84,99,2.0696882268515013e-05,1.7038992314641005e-05,323,324,7.920257747337053e-05,7.895812507376136e-05
